Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
161,19.641445,0.8954589,83.63996,33.786293,10.125098,500.0,17030.383,1.5188869,3612,5097,35428,Starvation
162,20.00257,1.0392989,74.199844,39.420414,9.677905,500.0,22927.193,1.9317062,3758,4621,35907,Starvation
172,23.466625,0.57760376,87.13209,33.56374,14.345449,500.0,34035.54,2.0146308,2319,886,39643,Old Age
117,36.6864,0.8761058,116.76781,28.400837,16.177937,500.0,4025.218,2.8290882,6348,12926,27606,Old Age
155,31.731113,0.626835,111.233795,38.866405,13.086483,500.0,12050.424,2.960081,3916,1819,38728,Starvation
182,29.199505,1.017901,67.76032,23.603123,13.050627,500.0,39630.027,2.203781,4249,869,39686,Starvation
174,20.902756,1.1786196,108.74585,30.464724,10.005762,500.0,22659.072,2.2813609,2509,1961,38596,Starvation
166,29.99311,0.84942883,59.460938,34.925377,11.393511,500.0,27458.043,1.6536121,3205,801,39757,Starvation
147,24.550224,0.6816271,71.85735,46.21369,14.996802,500.0,8679.31,2.6703808,2327,3947,36618,Starvation
136,30.990273,0.89288306,69.45999,36.57905,16.733223,500.0,5329.0874,2.0453115,3772,10477,30090,Starvation
149,24.145512,0.725451,75.93457,48.216713,10.594296,500.0,8755.585,2.1905782,2722,3993,36575,Starvation
167,29.7527,0.8348727,86.669716,49.681675,18.078136,500.0,26037.994,1.5914137,2508,3118,37450,Starvation
184,27.821705,0.62291,101.8149,22.495274,17.39818,500.0,23716.37,2.4626637,3412,106,40465,Starvation
160,27.379255,0.89604604,109.02243,29.797129,13.536355,500.0,15535.385,1.4669069,3320,5140,35432,Starvation
134,33.111137,0.87532395,59.318985,31.566923,17.03144,500.0,4543.804,3.3915079,4457,10685,29889,Old Age
183,28.122444,0.8902681,75.69735,26.969149,15.5259075,500.0,24433.762,1.8007765,2962,377,40211,Starvation
167,25.703186,0.75996053,91.80838,30.177704,10.814119,500.0,11961.3,4.6297226,3264,2150,38441,Starvation
161,23.257954,0.66116214,92.08316,39.03072,12.621967,500.0,14228.707,1.3850417,3267,4234,36369,Starvation
166,23.860325,1.1665007,69.51744,48.072765,13.075105,500.0,24822.375,2.1073074,2627,990,39622,Starvation
155,29.553482,0.6216475,75.05915,51.56479,13.771752,500.0,8046.5825,2.037689,4877,4522,36103,Starvation
178,19.215702,1.150216,61.184834,29.802563,10.5507555,500.0,23495.836,2.11837,2492,444,40187,Starvation
165,30.706978,0.8056294,60.637012,32.16733,13.645073,500.0,12705.038,2.4953845,2383,1172,39464,Starvation
178,27.330414,0.8841068,65.16003,33.348724,13.424318,500.0,25577.0,2.0775962,2829,525,40121,Starvation
158,24.62213,0.9501102,111.13265,48.755424,10.012545,500.0,15438.039,2.09183,2506,3947,36709,Starvation
166,25.61118,0.75778437,76.3742,48.141975,10.105795,500.0,11686.497,1.8964097,4493,3907,36756,Starvation
171,19.435394,0.75468653,73.81771,28.313942,9.173589,500.0,26353.457,1.5223681,2552,2446,38218,Starvation
180,27.57366,0.75981253,53.2876,31.84924,14.763875,500.0,31354.8,1.812068,3958,630,40040,Starvation
177,22.364407,0.6613921,56.15964,46.63704,8.469505,500.0,33171.203,1.5164248,2387,725,39946,Starvation
156,27.83519,0.7405533,68.28274,40.758003,14.835798,500.0,16211.46,2.1244915,2688,5686,34988,Starvation
181,30.40497,0.56691116,58.052208,44.757706,15.546886,500.0,27817.795,2.8319523,3397,556,40118,Starvation
153,28.73896,0.800286,95.30868,50.904774,17.963772,500.0,12224.73,2.4838798,2010,4430,36245,Starvation
176,17.916965,0.94438565,72.80001,39.854877,10.812196,500.0,31929.023,2.4392087,3228,681,39997,Starvation
182,34.87425,1.095137,66.6571,30.434685,16.162968,500.0,21926.113,1.4997506,3728,689,39992,Starvation
180,27.111591,0.57012296,59.254047,18.998713,13.462906,500.0,20978.145,2.0167556,5217,638,40057,Starvation
166,27.422466,0.86822987,61.14378,41.305946,10.586482,500.0,22879.154,1.427067,3459,1776,38922,Starvation
150,32.638912,0.751716,54.450653,43.010075,14.977809,500.0,10256.654,2.3823812,4502,4678,36022,Starvation
137,28.319666,0.94773126,70.23457,41.973415,17.779696,500.0,3608.367,3.242363,4102,8702,32001,Old Age
171,29.8494,0.59312147,61.544945,38.313526,12.094219,500.0,29664.947,1.7703916,3424,1050,39656,Starvation
179,24.050163,0.6717056,46.954315,19.584187,8.898325,500.0,38237.047,1.9067504,2553,814,39892,Starvation
170,21.327118,1.0323635,69.74056,28.737091,10.949414,500.0,30006.602,1.4806356,2544,2277,38436,Starvation
155,31.72018,0.8392878,141.05751,43.995567,13.8681135,500.0,13100.652,2.94414,3818,2819,37902,Starvation
184,21.260891,0.86446625,70.875206,28.65725,9.5498295,500.0,41923.98,2.2587867,3120,369,40353,Starvation
171,22.145111,0.8891344,55.36481,40.168747,10.538201,500.0,23044.688,1.9073665,2720,1868,38863,Starvation
57,43.894592,0.75935376,68.18505,31.593414,24.459372,500.0,282.91324,4.6563478,5006,25903,14832,Old Age
123,29.240414,0.9131001,99.37924,33.3274,13.987755,500.0,4419.125,1.8132064,5762,6577,34163,Old Age
166,23.262188,0.7441343,57.215668,32.56145,9.361113,500.0,21423.693,2.0748358,2758,1641,39105,Starvation
153,22.21281,1.0502836,102.48395,34.535175,13.317395,500.0,14940.417,1.8443078,2082,2840,37913,Starvation
166,25.595863,0.7959355,81.30057,39.75613,10.115226,500.0,20787.91,2.4837973,3545,3454,37302,Starvation
171,20.566715,1.052454,77.06426,30.22237,12.807464,500.0,24748.246,1.4398206,2297,3079,37677,Starvation
169,28.250628,0.59998304,79.05864,49.435093,16.248276,500.0,24630.799,1.7515078,3477,2372,38389,Starvation
172,21.55724,1.1059457,74.48857,35.140835,9.567115,500.0,37379.418,1.7227772,2255,1495,39271,Starvation
179,29.573008,1.1813209,89.90521,30.211578,14.2077465,500.0,26847.002,1.1253628,3036,1547,39227,Starvation
150,30.48276,0.97601193,81.864685,41.765877,11.683153,500.0,10662.903,2.5591455,3416,5073,35704,Starvation
186,23.852766,0.51172626,72.81058,29.823132,11.082366,500.0,41282.32,2.7009377,3373,240,40539,Starvation
170,22.804428,1.1816673,79.571884,50.11267,8.769566,500.0,17883.438,1.6923153,2888,230,40553,Starvation
145,26.341267,0.71428204,85.006355,50.257645,13.144373,500.0,11526.382,3.3646052,2799,6015,34772,Starvation
107,22.25233,0.85128194,82.992355,43.16082,12.626173,500.0,1953.2675,2.1506054,6183,11721,29067,Starvation
163,25.192707,0.8088279,75.61014,44.779343,14.783888,500.0,18975.582,1.9818106,3445,4356,36439,Starvation
174,28.250858,0.84132576,77.246216,32.065174,13.197087,500.0,13527.223,2.8533401,3289,784,40015,Starvation
157,25.72308,0.6928374,80.35091,36.21759,12.519308,500.0,14815.699,2.0877666,3980,6634,34166,Starvation
146,34.995033,0.8187704,83.37916,40.28341,14.209824,500.0,8734.666,2.306754,4827,7601,33202,Starvation
171,23.38781,1.1153066,83.06496,44.48525,8.573355,500.0,24942.605,1.9877977,2457,1485,39319,Starvation
172,20.819271,0.9875788,48.965828,47.26266,11.839071,500.0,23859.09,1.5009694,2009,960,39844,Starvation
155,27.527842,0.8001916,82.768005,48.815784,10.567396,500.0,8515.922,1.9761983,2512,4277,36528,Starvation
109,23.069979,0.89531446,80.77599,53.117615,13.391121,500.0,2539.4175,1.7820592,5749,13714,27093,Starvation
176,25.517044,0.6325968,57.521877,39.067245,10.742683,500.0,28252.814,1.9659547,3367,1899,38908,Starvation
147,27.477558,0.812529,73.39851,43.024605,13.275148,500.0,9314.698,1.8899585,3816,5894,34926,Starvation
140,30.393353,0.6201515,74.02777,33.663082,12.109317,500.0,5146.2964,3.4949303,2904,6821,34017,Starvation
171,21.794348,0.6947862,64.66134,33.863903,9.746863,500.0,18124.707,1.1121467,2891,3025,37816,Starvation
165,28.290981,0.8607006,68.12249,40.14644,15.514592,500.0,22837.871,2.1105146,2589,2534,38307,Starvation
166,28.263096,0.66551095,60.649647,33.02938,12.434625,500.0,12915.408,2.0964813,5082,2034,38807,Starvation
180,35.641315,0.8554633,67.85086,47.20178,22.01654,500.0,38888.902,2.7346294,2177,888,39958,Starvation
123,33.64141,0.63059235,108.69155,43.03047,16.711077,500.0,4755.2275,3.6562572,4332,8338,32509,Starvation
131,32.68001,0.8882204,112.572876,43.287434,18.873255,500.0,6848.5234,1.9623787,6255,11710,29141,Old Age
95,33.528862,0.7338841,75.332,46.761078,15.459682,500.0,1249.0563,2.9457312,5652,18218,22642,Starvation
172,21.526361,0.616359,92.77623,49.396603,9.4243765,500.0,29179.188,1.4133162,3514,1217,39643,Starvation
157,26.608778,0.7196263,92.22581,44.678265,13.715657,500.0,15092.748,2.8966482,2960,7380,33482,Starvation
170,23.72747,0.89737135,46.60192,38.899124,14.002054,500.0,21607.35,1.9088535,2880,1739,39125,Starvation
158,27.226913,0.7194421,89.018456,40.26931,11.062069,500.0,7228.0664,2.5543547,6119,1274,39603,Starvation
170,21.775562,1.1048495,104.752945,34.948925,13.330702,500.0,27734.121,2.2663074,3484,2219,38669,Starvation
160,27.259851,0.6415209,91.10973,39.54183,11.755415,500.0,18091.295,2.6341863,3308,5921,34978,Starvation
166,27.973545,0.7442273,107.54518,37.32354,14.11638,500.0,22133.7,2.376212,3523,3140,37765,Starvation
185,26.216328,0.9373369,45.096565,32.851254,11.453631,500.0,51812.504,1.7503599,2501,399,40513,Starvation
156,30.488138,0.7091212,98.3548,53.823242,13.0253,500.0,13160.148,2.2566962,3057,4806,36108,Starvation
173,20.049404,1.0702707,107.03919,34.13267,12.516037,500.0,24643.47,1.9381508,3603,2702,38215,Starvation
177,24.780521,0.6890513,95.06768,29.851763,10.911643,500.0,29598.74,1.5808823,2511,1249,39678,Starvation
185,26.868841,0.6767465,47.734577,30.9235,10.489761,500.0,31802.412,2.736633,4551,415,40515,Starvation
158,29.485117,0.81120604,108.04723,49.535362,13.262695,500.0,10034.5,1.8851613,3638,6546,34395,Starvation
172,35.210136,0.7496698,45.307045,51.84192,16.223934,500.0,16069.793,2.1703644,4002,2529,38429,Starvation
172,20.652933,0.6246112,68.76135,30.055433,13.040995,500.0,20491.514,1.1733934,2210,958,40002,Starvation
186,32.56823,0.9010257,62.79744,37.66875,18.444296,500.0,43550.08,1.222741,3948,458,40504,Starvation
170,27.321503,0.83008623,75.83502,25.80086,15.166093,500.0,11655.775,2.594153,4709,2123,38844,Starvation
153,22.393822,0.63568944,76.40339,31.572819,10.805454,500.0,17251.986,2.3385582,1944,2867,38105,Starvation
166,24.695553,0.9138126,68.21699,44.570755,12.541314,500.0,15686.322,1.8615836,3535,3372,37604,Starvation
175,29.20147,0.6693809,54.767826,32.358765,17.425087,500.0,30778.188,1.3190932,3072,2619,38357,Starvation
168,28.087988,0.73521733,91.01658,31.736048,14.02543,500.0,22408.627,1.7594258,4160,2002,38981,Starvation
188,24.75047,0.67530584,64.495186,23.90886,11.344841,500.0,42246.414,1.717317,2916,136,40848,Starvation
152,32.595116,0.9330472,86.696465,29.477861,15.973189,500.0,6244.384,2.8670738,2247,8279,32710,Starvation
166,24.031483,0.70101243,81.272446,31.857355,13.648881,500.0,26891.479,1.4331205,3638,3969,37030,Starvation
172,24.918804,0.5469092,63.041016,41.52673,8.981385,500.0,33695.074,1.9599233,2941,751,40269,Starvation
161,27.469547,0.67303485,86.41296,45.782436,16.828228,500.0,19737.615,1.5135336,2252,5853,35169,Starvation
170,24.223465,0.7226371,103.07982,39.719273,14.692818,500.0,27963.973,1.1714253,2173,1097,39936,Starvation
150,24.843616,0.8422083,88.32248,25.623835,13.676448,500.0,9543.822,2.2298205,2801,8250,32799,Starvation
179,29.849968,0.8975758,89.05371,29.05629,13.031729,500.0,22257.428,2.1778145,4351,2039,39010,Starvation
173,19.879578,0.6066221,73.75658,32.05815,11.460638,500.0,18404.676,1.5539359,4247,586,40469,Starvation
178,29.103104,1.0927764,103.00788,27.398548,13.238078,500.0,24792.125,2.9975495,3336,160,40905,Starvation
173,24.749063,0.68884385,73.86859,49.205338,14.118319,500.0,33317.125,2.6412935,1850,1358,39708,Starvation
137,24.231464,0.59670883,76.6693,20.326962,14.113604,500.0,5222.1133,2.6526375,3398,11212,29859,Starvation
149,29.09527,0.79675174,103.75038,43.36551,15.040321,500.0,12308.756,3.9152288,2656,6142,34938,Starvation
189,23.897947,0.6311006,76.51814,23.053717,9.399935,500.0,41722.336,1.946907,2748,146,40956,Starvation
158,30.811607,0.73425406,75.7063,43.295784,15.622778,500.0,18551.729,1.8501692,5042,5247,35863,Starvation
170,21.021296,0.87062573,76.12223,32.137524,12.318322,500.0,19949.463,1.6663942,3735,462,40651,Starvation
157,25.797474,0.8294985,69.20752,48.554237,14.913274,500.0,13371.276,1.4194899,2824,6961,34156,Starvation
150,37.388596,0.8305066,77.918335,31.70105,16.669151,500.0,10380.476,2.921228,3920,9042,32078,Starvation
146,32.901733,0.72902393,67.79295,47.19481,12.176849,500.0,11746.55,2.7911963,6963,7959,33172,Starvation
159,28.27071,0.79345053,93.474014,46.419636,13.218964,500.0,18585.232,1.8079089,2727,5152,35983,Starvation
182,25.504822,0.66163725,61.269234,20.551954,11.366714,500.0,39945.46,1.6567752,4267,507,40628,Starvation
146,35.274055,0.6101224,80.11273,41.61283,16.336689,500.0,6454.771,3.061684,6869,8201,32938,Starvation
108,29.253378,0.9066321,81.69753,53.34501,14.137883,500.0,3403.231,2.1185465,4929,15989,25156,Starvation
186,32.505516,0.62496257,52.221844,28.8812,15.749728,500.0,24194.586,1.5935686,2316,419,40726,Starvation
103,28.33713,0.9340502,83.35738,26.901588,13.5542145,500.0,2370.6162,2.1810486,5070,17367,23784,Old Age
180,26.842344,1.1095078,72.112625,40.726818,17.25655,500.0,35475.047,1.9525276,2930,1175,39981,Starvation
184,23.44558,1.0729843,61.3086,37.51568,11.822361,500.0,47707.555,2.0669017,3057,236,40920,Starvation
184,22.740337,0.81306064,42.698433,43.173916,9.068132,500.0,43337.69,1.9036844,3912,798,40378,Starvation
187,31.68015,0.7850947,43.108536,24.923946,12.861837,500.0,23797.945,2.106643,3647,440,40736,Starvation
170,20.54562,0.7256803,86.11602,35.27591,8.303449,500.0,26210.254,2.0842252,3290,1624,39573,Starvation
176,18.439064,1.0239979,63.98976,33.25514,9.670268,500.0,25892.135,2.5343163,4194,1339,39864,Starvation
188,24.09299,0.76691157,67.3837,27.281998,12.958846,500.0,41604.76,1.5940402,3587,363,40840,Starvation
170,24.2705,0.8093909,63.32727,57.045208,10.788832,500.0,27113.893,1.8193916,3746,3171,38049,Starvation
186,25.653719,0.7055717,78.457245,21.47224,9.659315,500.0,46745.594,1.2641307,3352,485,40737,Starvation
186,33.06651,0.89449376,46.357025,32.08483,16.94301,500.0,30051.93,1.6484078,4846,163,41059,Starvation
184,30.096464,0.7651514,60.86396,34.81065,17.20349,500.0,44098.227,2.568088,4810,864,40362,Starvation
170,19.944159,1.0114155,83.10904,48.800323,8.806222,500.0,22505.295,1.620476,2954,1451,39777,Starvation
153,24.259817,0.75277597,67.58008,40.75979,11.17486,500.0,17002.412,1.731267,3118,4521,36708,Starvation
107,28.05056,0.59114814,86.6502,38.173767,15.742369,500.0,1536.7598,2.9989839,3285,16784,24451,Old Age
175,25.127853,1.0919744,80.77686,50.54449,10.041481,500.0,21692.703,1.5012714,3092,1253,39983,Starvation
124,29.672798,0.90761316,77.29195,41.023323,15.725366,500.0,3830.6367,4.1793103,4468,12487,28752,Old Age
163,32.659554,0.7161204,64.73438,35.11351,20.7395,500.0,9918.726,2.7571552,3536,2371,38869,Starvation
187,20.381561,0.7456232,62.650757,21.421013,9.944945,500.0,46286.305,2.2875803,2652,455,40789,Starvation
161,17.997877,0.77820504,72.312904,44.397385,11.368839,500.0,17036.623,2.5071526,2484,5818,35429,Starvation
157,20.48545,0.73742455,68.70718,61.855568,12.716011,500.0,18826.186,1.8713119,3381,6329,34920,Starvation
166,21.524494,0.8940161,78.86498,27.473473,10.715909,500.0,24442.266,3.0971973,3745,5110,36149,Starvation
188,20.774757,0.68217933,49.006027,31.493477,10.687509,500.0,40025.723,1.5840142,3406,209,41053,Starvation
166,29.10365,1.099226,59.270126,50.79368,12.831378,500.0,13297.281,1.5508891,3384,1043,40228,Starvation
165,26.622349,1.0512629,62.68111,35.829895,16.679382,500.0,18218.586,3.3123326,3926,1268,40004,Starvation
142,26.119566,0.8063052,82.31083,41.147274,14.627679,500.0,6065.51,3.4861257,2727,9866,31409,Starvation
178,22.549446,0.7593952,69.93592,40.73876,13.090444,500.0,37728.25,1.8250017,2398,1465,39811,Starvation
161,19.53768,0.9536709,83.04664,32.42898,12.061886,500.0,15183.564,1.9044997,3435,5585,35692,Starvation
142,30.28946,0.66160166,85.63902,33.826668,15.411186,500.0,9869.264,2.0200658,2453,10801,30480,Starvation
171,26.853851,0.51511395,74.82867,28.080343,14.280246,500.0,17628.08,1.8544995,4220,2520,38761,Starvation
171,25.468626,0.7022989,66.97429,32.099846,15.796111,500.0,19906.828,1.915798,1967,1348,39933,Starvation
141,22.486721,1.0275825,68.84358,35.23543,12.650835,500.0,6616.8877,2.8064308,4039,9350,31932,Starvation
179,27.869268,0.87757987,85.095474,30.77564,15.753051,500.0,25552.604,1.9332181,2988,2194,39092,Old Age
183,28.410728,0.8013351,93.07953,39.090126,10.794636,500.0,34469.695,1.7727758,2774,1286,40003,Starvation
155,30.85115,0.63545,95.54772,56.701134,15.725702,500.0,14589.637,3.294005,2716,3310,37988,Starvation
172,22.270283,0.77338153,66.02842,39.775295,11.1701565,500.0,32412.533,1.809268,3298,501,40800,Starvation
174,29.583324,0.67706734,51.312965,49.0243,15.779793,500.0,20828.914,1.8465526,2824,1890,39417,Starvation
171,23.85585,0.8884125,101.8173,55.810493,11.905521,500.0,22962.857,1.5091164,2008,3121,38189,Starvation
172,25.909405,0.74919426,61.911034,25.602856,11.006622,500.0,14332.159,1.9721818,3203,2151,39160,Starvation
160,26.771145,0.75712615,83.39881,36.59484,17.664875,500.0,11027.377,2.2144456,2677,4769,36544,Starvation
183,25.682762,1.1000063,52.840904,34.49862,10.1075535,500.0,45064.254,2.389331,4661,1343,39973,Starvation
116,29.49469,1.050803,87.697975,55.744392,14.859043,500.0,2523.3442,4.305796,4792,13666,27654,Old Age
185,24.343388,0.73267424,56.75772,30.46953,15.420033,500.0,45050.906,1.9550092,4615,916,40406,Starvation
173,25.371498,0.6627334,93.69694,36.842346,11.517663,500.0,23824.896,2.5258498,2032,755,40570,Starvation
163,23.442638,0.7411932,74.38837,48.58235,12.519329,500.0,15172.831,2.185212,3263,3111,38215,Starvation
109,32.391808,0.89447117,79.3362,34.924553,19.870737,500.0,3839.7053,3.052548,4498,15428,25904,Starvation
183,29.390596,1.0578551,69.52987,22.71381,10.617195,500.0,39194.64,1.9750521,3400,1295,40044,Starvation
169,21.126022,0.900836,75.97598,47.741474,9.038089,500.0,17786.541,2.4796934,2526,3372,37968,Starvation
179,25.138342,0.6665752,81.79011,50.829216,10.976691,500.0,32966.004,1.2198058,2829,1893,39448,Starvation
83,33.1568,0.63970727,89.351814,38.997738,20.866306,500.0,579.4478,3.645184,5260,19707,21638,Starvation
170,25.371758,0.89666224,60.484886,29.140928,11.096987,500.0,22913.209,1.6404977,4317,4672,36677,Starvation
143,27.297306,0.66195816,81.13962,39.154503,14.953853,500.0,9259.269,1.9352084,2479,9274,32083,Starvation
143,36.653793,0.7983164,87.39077,29.379776,16.589315,500.0,5741.5215,2.2854774,4562,9452,31907,Starvation
172,23.699871,0.62035775,84.87531,38.59313,15.083615,500.0,17023.064,2.1233218,4015,238,41127,Starvation
172,21.481129,0.856134,55.307125,24.928545,11.531608,500.0,22359.89,1.8632331,2634,2486,38881,Starvation
166,28.192583,0.87746376,80.80739,45.18023,14.840147,500.0,25566.848,1.7815764,3669,1533,39834,Starvation
186,25.909794,0.66394114,62.56467,27.111979,10.492621,500.0,48632.53,2.8765147,5670,446,40923,Starvation
177,21.83026,0.81846017,63.787544,39.72691,9.648587,500.0,17859.998,2.5686407,3533,1873,39507,Starvation
169,19.942484,0.66080517,69.91042,45.44074,10.532868,500.0,29865.857,2.363594,4070,3569,37812,Starvation
155,29.869165,0.7965994,80.571655,57.344646,16.234385,500.0,9356.69,2.1331706,3116,2800,38587,Starvation
101,27.28459,0.7060431,69.167946,30.195038,14.778164,500.0,1460.5164,3.1672738,6353,17962,23426,Old Age
166,23.246136,0.5979982,61.47712,44.468384,10.005107,500.0,13140.1,1.3830392,3424,4484,36911,Starvation
163,23.673576,0.7149375,71.07071,31.28638,11.061772,500.0,19931.55,2.9471736,2222,5128,36269,Starvation
177,28.043873,0.48198336,65.5409,27.333668,17.842796,500.0,30089.48,2.0029786,2220,282,41119,Starvation
